,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
914,28808,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,66.0
915,14285,city_173,0.878,Male,No relevent experience,Full time course,Graduate,Business Degree,2,100-500,Pvt Ltd,1,156.0
916,7784,city_45,0.89,Male,Has relevent experience,Part time course,High School,STEM,10,Oct-49,Pvt Ltd,>4,13.0
917,15973,city_127,0.745,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,53.0
918,24155,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,14.0
919,24815,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,4,77.0
920,21023,city_2,0.7879999999999999,Male,No relevent experience,no_enrollment,Masters,Arts,<1,<10,Pvt Ltd,never,26.0
921,27787,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,90.0
922,24378,city_127,0.745,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,15.0
923,7346,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,NGO,2,24.0
924,25958,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,44.0
925,32635,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,52.0
926,1985,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,5,10000+,Pvt Ltd,never,35.0
927,288,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,8.0
928,27281,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,32.0
929,7953,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Oct-49,Pvt Ltd,1,300.0
930,366,city_176,0.764,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,50.0
931,27108,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,17.0
932,9514,city_160,0.92,Male,Has relevent experience,Full time course,High School,STEM,12,100-500,Pvt Ltd,1,9.0
933,17386,city_176,0.764,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,>4,133.0
934,4889,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,53.0
935,22974,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,2,105.0
936,28176,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Early Stage Startup,1,43.0
937,17224,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,119.0
938,32636,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,2,18.0
939,21511,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,4,10000+,Pvt Ltd,never,45.0
940,25408,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,94.0
941,10308,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,100-500,NGO,1,8.0
942,6509,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27.0
943,12676,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,12,10000+,Pvt Ltd,1,39.0
944,22320,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,70.0
945,19403,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,1,50.0
946,25679,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Masters,STEM,18,100-500,Public Sector,3,65.0
947,25097,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,>4,14.0
948,30538,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,4.0
949,29321,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,Masters,STEM,20,100-500,Pvt Ltd,>4,35.0
950,5083,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,46.0
951,17194,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,61.0
952,25371,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,47.0
953,25629,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,91.0
954,2790,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,46.0
955,31615,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,66.0
956,9134,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,85.0
957,23968,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,42.0
958,24908,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,156.0
959,22712,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,21.0
960,11063,city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,3,10000+,Public Sector,1,80.0
961,16129,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,1,10.0
962,25292,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,never,48.0
963,11796,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,2,29.0
964,31234,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,96.0
965,4581,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,No Major,5,1000-4999,Public Sector,1,79.0
966,17703,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,50.0
967,30036,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,112.0
968,9837,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,42.0
969,2715,city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,5,10000+,Pvt Ltd,1,112.0
970,22652,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,3,106.0
971,15158,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,Humanities,5,1000-4999,Pvt Ltd,>4,134.0
972,830,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,83.0
973,24660,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,Humanities,8,100-500,Pvt Ltd,3,23.0
974,2915,city_150,0.698,Male,No relevent experience,no_enrollment,High School,STEM,2,10000+,Pvt Ltd,1,27.0
975,18322,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,3,84.0
976,23189,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,3,108.0
977,25544,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,64.0
978,15534,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,1,8.0
979,12312,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,41.0
980,7789,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,54.0
981,6335,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Early Stage Startup,1,47.0
982,17675,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Funded Startup,2,35.0
983,7156,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,NGO,2,18.0
984,14816,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,212.0
985,31402,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,192.0
986,12759,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,23.0
987,18706,city_143,0.74,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,107.0
